id,original_title,genres_id,vote_average
25961,劇場版ポケットモンスター ダイヤモンド&パール ディアルガVSパルキアVSダークライ,"10751, 12, 16, 14, 28, 878",6.937
1411287,Sons of Ecstasy,"99, 80",7.1
9922,The Postman,"878, 12, 28",6.266
10537,The Doors,"10402, 18, 36",7.125
1027014,Entergalactic,"16, 10749, 10402",7.636
892222,새아빠와 모녀,10749,6.0
837335,La chimera,"18, 14, 35",7.3
594718,Спутник,"878, 18, 27",6.5
729720,Le Dernier Mercenaire,"28, 35",6.4
417644,CHiPS,"28, 35, 80",6.128
9913,The Skeleton Key,"18, 27, 9648, 53",6.62
832,M - Eine Stadt sucht einen Mörder,"18, 53, 80",8.1
308403,De nærmeste,18,5.6
1152014,Un p'tit truc en plus,35,7.132
6950,Outbreak,"28, 18, 878, 53",6.56
618370,Bill Tilghman and the Outlaws,"37, 35, 28, 18, 36",6.7
9035,Slither,"27, 878, 35",6.547
49983,Enemy Gold,"28, 53",4.3
11252,Psycho,"27, 9648, 53",5.121
11286,The Cannonball Run,"28, 35, 10751",6.146
207933,Stonehearst Asylum,"53, 9648, 27",6.853
1181548,Heart of the Hunter,28,5.9
11439,The Ghost Writer,"53, 9648",6.824
333352,Eye in the Sky,"18, 53, 10752",7.009
13398,東京ゴッドファーザーズ,"16, 18, 35",7.909
13398,東京ゴッドファーザーズ,"16, 18, 35",7.909
47931,Tropa de Elite 2,"18, 28, 80",7.817
244,King Kong,"12, 14, 27",7.595
606224,రాక్షసుడు,"80, 53, 28",7.7
85350,Boyhood,18,7.5
417611,Beyond the Woods,27,3.643
5966,Along Came Polly,"35, 10749",6.015
1056380,La mesita del comedor,"27, 53, 18, 35",6.959
833593,이공삼칠,18,7.4
28981,Escape to Athena,"12, 35, 10752",5.72
246403,Tusk,"35, 27",5.506
800815,The Pale Blue Eye,"53, 80, 27, 9648",6.838
550353,三夫,18,5.3
12163,The Wrestler,"18, 10749",7.529
756061,Turn of the Cheek,18,5.0
30943,The Deep End of the Ocean,"18, 9648",6.5
11860,Sabrina,"10749, 18",6.205
40723,Trouble Every Day,"18, 27, 10749",5.7
1075515,Sandwich,18,4.3
870358,Merry Little Batman,"16, 28, 10751, 35",6.6
555974,Brahms: The Boy II,"27, 9648, 53",5.9
846956,Rogue Agent,"53, 18",6.361
105904,獸性新人類,"27, 53",6.3
597891,Kate,"28, 53",6.64
320420,Love Me,99,6.403
424121,Apostle,"27, 9648",6.106
801071,The Jack in the Box: Awakening,27,6.272
23082,The Invention of Lying,"35, 14, 10749",6.205
1422877,Miss Italia non deve morire,99,5.9
1289004,Siccin 7,27,2.5
843241,劇場版 七つの大罪 光に呪われし者たち,"16, 14",7.716
75735,Zombie Apocalypse,"28, 27, 878, 10770",5.2
803114,The Requin,"27, 9648, 53",4.8
30421,倩女幽魂,"14, 28",7.31
8870,Red Planet,"53, 28, 878",5.7
369557,Sing Street,"10749, 18, 10402, 35",7.868
1231574,好きでも嫌いなあまのじゃく,"16, 14, 12, 10751",7.3
9208,Broken Arrow,"28, 12, 53",6.066
12403,A Perfect Getaway,"53, 9648, 12",6.353
1322813,殊死一搏,"28, 80",0.0
26963,The Secret of Kells,"16, 10751, 14",7.412
270487,"Hail, Caesar!","35, 80, 9648, 18",5.923
1357305,唐探1900,"35, 9648, 28",6.0
21577,Killing Zelda Sparks,"53, 35",3.0
583177,"Hey, Mr. Postman!",35,5.5
526224,Big Legend,"27, 28, 53",6.189
1019411,Space Cadet,"35, 10749",5.4
625450,Tall Girl,"35, 18, 10749",6.3
21032,Balto,"10751, 16, 12",7.3
228970,Wild,18,7.015
4437,2010,"53, 878",6.7
1127936,Paris Christmas Waltz,"10749, 35, 10770",6.5
894169,Vendetta,"28, 80",6.055
201,Star Trek: Nemesis,"878, 28, 12, 53",6.3
30374,Crack in the World,"878, 28",5.7
428652,Beauty & The Beast,16,0.0
3604,Flash Gordon,"878, 12, 28",6.2
424488,Megan Leavey,"18, 10752",7.272
13683,Tarzan & Jane,"16, 10751",6.0
13767,The Santa Clause 3: The Escape Clause,"35, 10751, 12",5.537
534179,엄마친구들,10749,5.6
10234,Funny Games,"18, 27, 53",7.312
16219,Gladiator,"28, 18",7.6
38317,Zookeeper,"35, 10749, 10751",5.4
29996,Solomon and Sheba,"36, 10749",6.4
1148677,映画ドラえもん のび太の地球交響楽,"16, 10402, 35, 18, 10751, 14, 12",7.2
513692,怒火,"28, 80, 53, 12, 9648",6.9
38438,Buffet froid,"35, 80",7.003
14405,Beverly Hills Chihuahua,"35, 10751, 12, 10749",5.378
398181,You Were Never Really Here,"80, 18, 53",6.5
955496,Fateh,"28, 80, 53",8.0
9892,Stranger Than Fiction,"35, 53",5.4
11287,A League of Their Own,"35, 18",7.207
1231940,착한 형수 6,10749,0.0
1368337,The Odyssey,"18, 12, 28",0.0
192888,盲女72小時,53,5.8
929170,Honor Society,35,7.5
77617,名探偵コナン 沈黙の15分（クォーター）,"16, 28, 80, 9648",7.113
569151,ベッドタイムアイズ,18,3.3
988512,Running on Empty,"10749, 35",5.8
1128559,Super/Man: The Christopher Reeve Story,99,8.2
382517,Open Season: Scared Silly,"16, 35, 10751, 12",6.0
122089,Après Mai,"10749, 18",6.0
849509,Jade,"28, 53",4.9
23446,ワンピース ねじまき島の冒険,"28, 16, 12",6.923
205022,Chennai Express,"10749, 35, 28",6.5
44109,She Wants Me,"10749, 35, 18, 12",4.4
10150,The Last Unicorn,"14, 16, 10751, 12",7.2
452507,1922,"27, 80, 18",5.933
610394,The Haunting of La Llorona,27,3.6
672582,The Deep House,"27, 9648",6.0
637113,Square One,"99, 80, 18",8.6
451417,옆집소녀,10749,4.2
232526,高速ばぁば,27,4.667
18609,शौर्य,"18, 53",6.8
133521,Bez wstydu,"18, 10749",5.5
388399,Patriots Day,"28, 80, 18, 36, 53",7.055
62215,Melancholia,"18, 878",7.173
35185,The Smallest Show on Earth,35,6.6
172,Star Trek V: The Final Frontier,"878, 28, 12, 53",5.715
460508,मुन्ना माइकल,"10402, 28",5.9
619297,Sweet Girl,"28, 53, 18",6.6
1083241,बेबी जॉन,"28, 18, 53, 80",5.4
11850,Invasion of the Body Snatchers,"878, 27",7.209
10663,The Waterboy,35,6.048
1158874,Sugarcane,99,6.8
10576,Psycho II,"27, 9648, 53",6.5
2757,Adaptation.,"35, 80, 18",7.355
48312,The Supernaturals,27,3.9
1152014,Un p'tit truc en plus,35,7.132
393624,Official Secrets,"53, 36, 18",7.218
384680,Hostiles,"18, 37, 36",6.9
9759,Cellular,"28, 53, 18, 80",6.4
411840,Surf's Up 2: WaveMania,"16, 10751, 35",6.1
892,Delicatessen,"35, 878, 14",7.299
419329,불륜의 후예,10749,4.6
376858,하숙집 2,10749,7.2
11895,Police Academy 6: City Under Siege,"35, 80",5.136
11825,Police Academy 5: Assignment Miami Beach,"35, 80",5.201
59860,Monte Carlo,"12, 35, 10749",6.621
11860,Sabrina,"10749, 18",6.205
41023,Dead Men Walk,"27, 9648",4.6
516806,Last Sentinel,"878, 53",5.4
301365,The Neon Demon,"53, 27",6.5
198277,Begin Again,"35, 10402, 10749, 18",7.23
246403,Tusk,"35, 27",5.506
1376704,Buy Now! The Shopping Conspiracy,99,6.634
330716,Plaisirs défendus,10749,3.0
15144,Sixteen Candles,"35, 10749",6.774
1032948,V/H/S/85,"27, 53",5.6
1025802,Drifter,18,5.5
1122932,See You on Venus,"10749, 18",6.992
328425,The Gift,"53, 9648, 18",6.688
431075,Polaroid,"27, 9648, 53",6.009
757725,Shadow Force,"28, 53",0.0
644583,The Mauritanian,"18, 53",7.4
3594,The Number 23,"53, 9648, 80",6.411
879079,Bloodporn,27,0.0
10235,Александр Невский,"18, 36, 10752",7.075
1188258,青春18x2 君へと続く道,"10749, 18",7.0
250388,Rampage: Capital Punishment,"28, 80, 53",6.0
403119,47 Meters Down,27,5.797
271718,Trainwreck,"35, 10749",5.805
985,Eraserhead,"27, 14",7.358
1261148,Almarhum,"27, 53",5.0
2046,The Gift,"27, 18, 53, 9648",6.5
780609,Men,"27, 53, 14",6.111
69526,The Assassination Bureau,"35, 80, 12",6.6
17474,The Man in the Moon,"18, 10751, 10749",7.4
518158,Leprechaun Returns,"27, 35",6.1
76489,The Three Stooges,35,5.79
334074,Survivor,"28, 80, 9648, 53",5.7
12180,Star Wars: The Clone Wars,"16, 28, 878, 12",6.128
150657,Merry In-Laws,"35, 14, 10770",5.4
797787,當男人戀愛時,"10749, 18",7.1
13633,Bad Boys,"80, 18, 53",7.0
22376,Treasure Island,"12, 10751",5.6
28367,The Wonderful World of the Brothers Grimm,"14, 10751, 10402, 35",5.8
706727,Choke,"27, 53",4.538
4375,Triple Cross,"12, 10752, 28",6.0
550353,三夫,18,5.3
2312,In the Name of the King: A Dungeon Siege Tale,"12, 14, 28, 18",4.756
1366668,STARS-796 ロケ帰り相部屋NTR大雪で帰れなくなったお天気お姉さんが阴険な中年ディレクターの粘着パワハラチンポで开発され続けた一晩。 小凑よつ叶,99,8.0
920081,Megaboa,"28, 27, 878",6.3
4477,The Devil's Own,"80, 53, 18",6.175
1278162,พนอ,"27, 53",5.0
10206,Buffy the Vampire Slayer,"28, 35, 27",5.6
10141,Dirty Rotten Scoundrels,"80, 35",7.073
354110,Forsaken,"37, 28, 18",6.1
460555,红海行动,"28, 53, 10752, 12",7.4
643586,Willy's Wonderland,"28, 27, 35, 53",6.0
809787,Mafia Mamma,"35, 80, 28",6.1
353069,Mother's Day,"35, 18, 10749",5.982
28162,A Matter of Life and Death,"10749, 14, 18, 10752, 35",7.7
21506,ノロイ,"27, 9648, 53",6.877
893345,The Secret Kingdom,"12, 10751, 14",6.4
606402,야차,"28, 80, 53",6.6
790462,I.S.S.,"878, 53",5.798
20677,名探偵コナン 瞳の中の暗殺者,"16, 80, 18, 9648, 12",7.423
31634,The Amazing Transparent Man,"878, 80, 53",3.8
118412,ベルセルク 黄金時代篇II ドルドレイ攻略,"16, 28, 12, 18, 14",7.3
1196980,The Lonely Man with the Ghost Machine,"878, 27, 18",3.9
1300968,The Hunger Games: Sunrise on the Reaping,"878, 28, 12",0.0
12538,Senseless,"35, 10749",6.2
1143128,Omni Loop,"878, 18, 35",5.6
21734,Shadow of a Doubt,"53, 9648",7.5
1307178,The Bench,27,0.0
378,Raising Arizona,"35, 80",7.056
753336,Origin,18,6.7
29128,Lèvres de sang,"27, 9648",5.9
460885,Mandy,"14, 28, 27",6.191
75759,Roller Boogie,"18, 10749",5.6
58224,Mr. Popper's Penguins,"35, 10751",5.965
166901,Rude,"18, 80",4.5
38358,The Last Exorcism,"27, 53, 9648",5.7
513236,Something,"18, 9648, 27",4.55
1056444,きみの色,"16, 18, 10402",6.7
408360,덕혜옹주,"28, 18, 36",6.8
369033,Rebirth,53,4.693
89394,Blue Monkey,"27, 878",5.03
654974,Home Sweet Home Alone,"10751, 35, 80",4.9
185668,団鬼六　縄責め,18,6.3
430231,The Endless,"878, 27, 53",6.319
1152511,Call Me Alma,18,5.5
99767,Their Own Desire,"18, 10749",4.8
9599,The Blob,"27, 878",6.813
966238,La Cocina,"35, 18",7.2
11361,Halloween 5: The Revenge of Michael Myers,"27, 53",5.315
13051,Max Payne,"80, 28, 18, 53, 9648",5.4
18487,The Taking of Pelham 1 2 3,"80, 53, 28",6.349
658224,Волшебник Изумрудного Города. Дорога из Жёлтого Кирпича,"18, 14",5.9
139341,Mysteries,"9648, 18",5.1
14239,Cool World,"16, 35, 14",5.634
2309,Inkheart,"12, 10751, 14",6.291
1337404,Tahong,18,0.0
434392,The Rake,"27, 53, 18",4.828
55192,東京暮色,18,7.7
10510,Miracle on 34th Street,"14, 18, 10751",6.758
15403,Ben 10: Secret of the Omnitrix,"16, 878, 10751",7.3
89351,Daddy's Deadly Darling,27,5.206
496186,High Resolution,"18, 10749",5.1
9869,Patriot Games,"18, 28, 53, 80",6.68
73515,Mesmerized,18,5.0
11850,Invasion of the Body Snatchers,"878, 27",7.209
374515,Stalked by My Doctor,"53, 10770, 27",5.9
33015,Go West,"35, 37",6.9
10843,After Hours,"35, 53, 18",7.5
9429,A Night at the Roxbury,"35, 10749",6.5
45772,Gnomeo & Juliet,"16, 10751",5.866
823452,The Boys in the Boat,"18, 36",7.253
16672,砂の女,"18, 53",8.2
598896,Land,18,6.7
551804,Freaky,"27, 35, 53",6.554
36592,スウィングガールズ,"35, 10402",7.7
134411,Snitch,"53, 18, 28",6.112
8069,Barbarella,"878, 12, 35, 14, 28",5.965
91845,帰って来た女必殺拳,"28, 80",6.4
365222,葉問3,"28, 18, 36",7.0
9322,Nikita,"28, 53",7.096
844398,Shattered,"53, 27, 80, 9648",5.7
844398,Shattered,"53, 27, 80, 9648",5.7
1118028,La virgen roja,"18, 36, 53",7.1
542164,Groupers,"35, 18",4.667
1634,Free Willy,"10751, 12, 18",6.167
296271,The Devil Conspiracy,"27, 14, 878, 53",6.502
1049233,Plan lekcji,"28, 80",6.1
496328,संजू,"18, 35",7.2
9685,Igby Goes Down,"35, 18",6.578
47533,Scooby-Doo! Curse of the Lake Monster,"9648, 14, 35, 12",6.2
424656,クレヨンしんちゃん 爆睡！ユメミーワールド大突撃,"12, 16, 35, 10751, 14",6.6
10083,No Way Out,"53, 18",6.891
60957,田中瞳 爆乳Jの衝撃,,6.2
44728,ONE PIECE 呪われた聖剣,"16, 12, 28",6.933
59861,Larry Crowne,"35, 10749, 18",5.992
1204680,Coyote vs. Acme,"10751, 35, 16",0.0
9948,The Fox and the Hound 2,"12, 16, 35, 10751",6.0
91342,Barbie in A Mermaid Tale 2,"16, 10751",7.1
816904,Momias,"16, 12, 14, 10751",6.97
964960,La Passion de Dodin Bouffant,"10749, 18",7.1
9778,Serendipity,"35, 10749",6.9
9778,Serendipity,"35, 10749",6.9
22613,The Outlaw,"37, 18",5.392
10366,Universal Soldier: The Return,"28, 878",5.9
54287,Hangar 18,"28, 878, 53",5.1
798021,Family Switch,"35, 14, 10751",6.39
611014,Фокстер і Макс,"12, 14, 10751",7.2
46360,Guns,"28, 80",5.1
1535,Spy Game,"28, 80, 53",6.911
35072,海底軍艦,"878, 28, 12, 14",6.5
28377,Hell Night,"27, 53",5.5
35139,Teenagers from Outer Space,"80, 27, 878, 10749, 53",4.1
10157,Police Academy 2: Their First Assignment,"35, 80",6.071
4474,My Super Ex-Girlfriend,"35, 878, 10749",5.121
991494,The SpongeBob Movie: Search for SquarePants,"10751, 35, 16",0.0
325348,Hardcore Henry,"28, 12, 878",6.395
910,The Big Sleep,"9648, 80, 53",7.6
1000173,Nightman,"53, 27",6.0
11336,The Dead Zone,"53, 27, 878",7.0
13455,Push,"878, 28, 12, 53",6.137
328425,The Gift,"53, 9648, 18",6.688
763329,Red Rocket,"18, 35",6.8
392,Chocolat,"35, 18, 10749",6.966
9429,A Night at the Roxbury,"35, 10749",6.5
10780,Overboard,"35, 10749",6.831
14534,Rudy,"18, 36",7.358
35700,American Beer,,5.7
585268,War,"28, 53, 12",6.764
115046,Black & White & Sex,18,5.6
38404,Bela Lugosi Meets a Brooklyn Gorilla,"35, 878, 27",3.3
14756,葉問,"18, 28, 36",7.758
280391,Pourquoi j'ai pas mangé mon père,"12, 35, 16",5.2
10274,The Deal,"53, 80, 18",5.659
585244,I Still Believe,"10402, 18, 10749",7.595
12538,Senseless,"35, 10749",6.2
22359,Vado... l'ammazzo e torno,"12, 28, 37",6.3
39545,TiMER,"14, 18, 35, 878, 10749",6.274
39203,名探偵コナン 銀翼の奇術師,"16, 9648, 12",7.049
239523,劇場版 HUNTER×HUNTER -The LAST MISSION-,"12, 16, 28, 14",6.9
39857,八仙飯店之人肉叉燒包,"35, 80, 27",6.2
4415,Les Misérables,"80, 18, 36, 10749",7.2
375580,Dead Body,"27, 9648",5.2
14139,Los cronocrímenes,"878, 53",7.005
10521,Bride Wars,"35, 10749",6.2
31967,Dante's Inferno: An Animated Epic,"28, 12, 16, 27",6.9
1148172,दो पत्ती,"53, 9648, 18, 80",7.1
40662,Batman: Under the Red Hood,"9648, 80, 16",7.736
2179,Tenacious D in The Pick of Destiny,"35, 10402, 14, 12",6.8
26259,大醉俠,"28, 12",6.8
1279433,Spadek,"35, 9648",5.211
487186,Halo: Nightfall,"878, 28, 12",6.801
14202,The Painted Veil,"10749, 18",7.247
12102,Kramer vs. Kramer,18,7.575
1112426,स्त्री 2: सरकटे का आतंक,"27, 35",6.5
18988,The Lion in Winter,"18, 36",7.4
448776,A Prayer Before Dawn,"18, 28, 80",6.7
12493,天国と地獄,"18, 80, 9648, 53",8.3
1070514,ゾン100～ゾンビになるまでにしたい100のこと～,"35, 27",6.6
675327,Shadow in the Cloud,"27, 28, 10752",5.828
947763,Endurance,99,7.5
1544,Imagine Me & You,"18, 35, 10749",7.6
1131751,Thabo - Das Nashornabenteuer,"10751, 12, 9648",6.1
9359,Maverick,"28, 12, 35, 18, 37",6.88
68722,The Master,18,7.1
10145,The Forgotten,"53, 9648, 878, 18, 28, 27, 12",5.938
575094,Abigail,"12, 14, 9648",6.1
50075,The Black Pirate,"12, 18, 28",6.8
503616,Second Act,"10749, 35",6.336
25955,Pickup on South Street,"53, 80",7.4
252990,Chariot,"53, 18",5.4
1647,The Recruit,"28, 53",6.372
963765,Extraña forma de vida,"18, 37, 10749",6.356
9946,End of Days,"28, 27, 14",6.1
1111966,Mercy,"28, 9648, 53",6.1
136,Freaks,"18, 27",7.8
6171,Dreamcatcher,"18, 27, 878, 53",5.6
9062,Love Story,"10749, 18",6.8
302156,Criminal,"28, 80, 878",6.2
188207,The Legend of Hercules,"28, 12",4.793
137736,Sins of the Night,53,5.8
382190,ポケモン・ザ・ムービーXY&Z ボルケニオンと機巧のマギアナ,"10751, 12, 16, 14, 878",6.777
287424,Maggie,"27, 18",5.387
1018403,Tom and Jerry: Snowman's Land,"10751, 35, 16, 12",6.7
74018,A Cinderella Story: Once Upon a Song,"35, 10751, 10749, 18",6.4
1126475,Arthur's Whisky,"35, 14",6.8
199153,The Book of Esther,"10770, 18, 14",5.4
31225,Paris Is Burning,99,8.0
27344,Swamp Women,"53, 80, 12",3.4
448776,A Prayer Before Dawn,"18, 28, 80",6.7
595801,Other Side of the Box,"27, 53",6.7
11442,Halloween: Resurrection,"27, 53",4.611
907,Doctor Zhivago,"18, 10749, 10752",7.549
578189,Black and Blue,"28, 80, 18, 53",6.773
22897,It's Complicated,"35, 10749",6.501
11665,Get Smart,"28, 35, 53",6.2
23742,Cop Out,"28, 35, 80",5.551
12589,Jimmy Neutron: Boy Genius,"10751, 12, 16, 35, 878, 28",6.022
11134,警察故事 III：超級警察,"28, 80, 53",6.8
3603,Black Sheep,"27, 35",5.8
9038,The Heartbreak Kid,"35, 10749",5.7
77953,The Campaign,35,5.8
292047,TOKYO NOIR トウキョーノワール,18,7.0
77866,Contraband,"53, 28, 18, 80",6.331
228794,Vizio e provocazione,"18, 10749",5.9
58553,Porno,"35, 10749",7.0
1131279,Princesa Adormecida,"10749, 35, 14",6.45
10633,In the Heat of the Night,"80, 18, 9648, 53",7.64
1059673,Avatar: The Deep Dive - A Special Edition of 20/20,99,7.0
835767,Gunfight at Rio Bravo,"37, 28",6.4
188489,Birdemic 2: The Resurrection,"27, 53",2.1
52499,The Way Home,"18, 10751, 10749",6.2
665760,Mare,18,5.4
551608,Haunting on Fraternity Row,"27, 9648, 53",5.4
1179283,കൊണ്ടല്‍,"28, 18",4.2
532671,The Prodigy,"27, 53",6.1
869760,హను-మాన్,"14, 28, 35, 878",6.4
11416,The Mission,"12, 18, 28, 36",7.396
630392,The Cursed,"27, 18, 53",6.6
44334,The Tales of Hoffmann,"10402, 14, 10749",7.099
570678,Constantine 2,"14, 27",0.0
5680,Elvira: Mistress of the Dark,"35, 14, 27",6.6
134366,Grave Encounters 2,27,5.5
1134055,Kill Shot,28,9.2
58224,Mr. Popper's Penguins,"35, 10751",5.965
334673,XX 美しき標的,"80, 53, 27",4.5
869760,హను-మాన్,"14, 28, 35, 878",6.4
14412,Body Heat,"80, 10749",7.0
85140,Le couteau sous la gorge,"27, 53, 18",3.9
81796,Lockout,"28, 53, 878",5.936
434203,Newness,"10749, 18",6.1
178809,The Colony,"28, 878, 53",5.4
12545,Jesus Christ Superstar,"10402, 18",7.1
505058,Unfriended: Dark Web,"27, 53, 9648",6.3
10357,Volcano,"878, 28, 18, 53",5.932
67605,नसीब,18,7.1
12093,Lilja 4-ever,"80, 18",7.6
837335,La chimera,"18, 14, 35",7.3
14912,18 Year Old Virgin,35,3.9
551608,Haunting on Fraternity Row,"27, 9648, 53",5.4
1411287,Sons of Ecstasy,"99, 80",7.1
400710,Flatliners,"18, 27, 53",5.654
176175,Besos de azúcar,"10749, 18",7.47
553837,コードギアス 復活のルルーシュ,"16, 878, 80, 9648, 10752",7.2
217993,Justice League: War,"16, 28",7.408
36592,スウィングガールズ,"35, 10402",7.7
44603,Hereafter,"18, 14",6.111
9293,John Tucker Must Die,"35, 10749",6.127
452832,Serenity,"53, 9648, 18",5.4
14817,Good Burger,"10751, 35",6.1
977223,Polite Society,"35, 28, 18",6.3
1361048,Sweet Bobby: My Catfish Nightmare,99,6.7
4517,Elizabeth: The Golden Age,"18, 36, 10749",6.7
1083433,I Know What You Did Last Summer,"27, 53",0.0
287284,Swung,"10749, 18",5.5
12480,Gouttes d'eau sur pierres brûlantes,"18, 10749, 35",6.5
12094,Jackass Number Two,"28, 35, 99",6.6
10996,Stuart Little 2,"10751, 12, 35",5.8
174772,Europa Report,"878, 53",6.277
18609,शौर्य,"18, 53",6.8
1257750,شهر زي العسل,"10749, 35",6.7
559937,特警队,"28, 80, 18",7.3
290512,The Mountain Between Us,"18, 12, 10749",6.7
11358,Walking Tall,"12, 18, 28, 53",6.3
3110,Shane,"18, 37",7.366
516495,Flashout,878,4.75
38761,Night of the Lepus,"27, 878",4.4
82511,Dog Jack,18,4.0
694224,The Droving,"80, 9648, 53, 27",5.0
1241750,Mapanukso,18,6.2
892,Delicatessen,"35, 878, 14",7.299
1268053,Winnie-the-Pooh: Blood and Honey 3,"27, 53",0.0
706693,Timestalker,"35, 10749, 14",5.3
86295,Race for the Yankee Zephyr,"28, 12",5.8
560144,Skylines,"878, 28, 53",5.6
5898,Brain Dead,"53, 27, 878",5.7
404733,Overdrive,"53, 28, 9648",6.1
1053592,Todos los nombres de Dios,"18, 28, 53",6.4
195968,Shackleton's Captain,"18, 99",6.6
637861,E.M.P. 333 Days,"18, 53",5.3
420622,Professor Marston and the Wonder Women,"18, 10749",7.2
23172,The Spy Next Door,"28, 35, 10751",5.9
42245,The Food of the Gods,"27, 878",5.0
1358947,The Most Wonderful Time of the Year,"16, 35",5.526
11620,Quo Vadis,"18, 36, 10749",7.1
858,Sleepless in Seattle,"35, 18, 10749",6.74
188813,人肉叉燒包Ⅱ之天誅地滅,"80, 27",5.5
235296,新・団地妻　夫婦交換,,0.0
46997,Садко,"28, 12, 10751, 14",5.536
881164,Boston Strangler,"80, 9648, 53",6.645
984105,The Mummy Resurrection,"27, 14",6.4
1248753,Amber Alert,"53, 18",7.132
46581,Contes immoraux,"18, 10749",5.9
10083,No Way Out,"53, 18",6.891
40394,Salon Kitty,"18, 10752",5.6
1223584,Aşk Filmi,"18, 10749",0.0
314127,A Wife's Nightmare,"18, 53, 9648, 10770",6.4
1387198,39 Derecede Aşk,"10749, 18, 35",7.2
1063574,Miséricorde,"35, 18, 53",6.362
936075,Michael,"10402, 18, 36",0.0
1499,Teenage Mutant Ninja Turtles III,"28, 12, 35, 10751, 14, 878",5.5
1179496,La Sexóloga,35,6.8
483,Wild at Heart,"80, 53, 10749",7.0
597891,Kate,"28, 53",6.64
22972,Green Zone,"10752, 28, 12, 18, 53",6.474
30162,The Red House,"9648, 53, 18",6.2
15854,Kung Fu Panda: Secrets of the Furious Five,"16, 10751, 28",6.737
44281,عصفور السطح,"35, 18",6.5
506730,Neat: The Story of Bourbon,99,7.095
339527,Solace,"53, 80, 9648",6.41
394723,El hilo rojo,"18, 10749",6.7
9294,Phenomenon,"18, 10749, 878, 14",6.445
64586,Sleeping Beauty,"18, 10749",5.3
146301,Paranormal Activity: The Ghost Dimension,"27, 53",5.3
88557,劇場版ポケットモンスター ベストウイッシュ ビクティニと黒き英雄 ゼクロム,"16, 10751, 12, 18, 14",6.546
